subj,title,cond,freq,val_1,ar_1,det_1,reg_1,val_3,ar_3,det_3,reg_3,acc,ERQ_reap,ERQ_supp,STAI,SDS,S2 pre EMG,S2 post EMG
17,Smoking a cigarette ,1,2,3,2,3,7,1,1,2,7,0,33,16,38,8,0.045997116,0.045978309
17,Taking a bus,2,2,1,4,3,4,4,6,4,5,0,33,16,38,8,0.04717921,0.046819321
17,taking a day off from work,1,1,4,4,2,3,3,3,2,2,0,33,16,38,8,0.049205174,0.048905047
17,Taking a prescription pill,2,3,1,2,3,3,3,5,5,4,0,33,16,38,8,0.046760628,0.04612714
17,texting while driving,2,2,2,3,3,5,1,5,5,7,0,33,16,38,8,0.047347987,0.0477961
17,tranferring money,2,2,2,3,4,7,3,5,3,4,0,33,16,38,8,0.046069057,0.047883142
17,Using Credit,3,4,3,3,4,5,3,4,5,7,0,33,16,38,8,0.047093429,0.047520645
17,wearing my glasses while driving,3,1,4,3,3,4,7,1,1,1,0,33,16,38,8,0.046142964,0.046675027
17,Whether or not to go to class,2,2,2,3,2,6,2,6,4,6,1,33,16,38,8,0.047100805,0.047041084
18,being less precise with finishing my master thesis,3,3,2,3,4,4,2,4,3,5,0,23,20,55,9,0.044703649,0.04478052
18,Braking a glass in my suitcase back from the Netherlands,3,2,3,3,1,3,4,1,4,3,0,23,20,55,9,0.044643952,0.044787633
18,breaking my backpack,1,3,3,2,2,3,4,2,0,1,1,23,20,55,9,0.044667087,0.044621428
18,breaking the water jug with hot water,2,3,3,1,4,2,4,1,4,0,1,23,20,55,9,0.044612285,0.044618371
18,charging Kaylee's fitbit with the wrong charger,3,5,3,2,6,4,4,1,5,3,0,23,20,55,9,0.044641078,0.044627021
18,complaining to Meghan about Hans,2,2,2,2,6,3,4,2,5,3,1,23,20,55,9,0.044658779,0.044637278
18,doing all the grading by myself ,1,3,3,1,4,2,4,3,4,0,1,23,20,55,9,0.044682924,0.04463718
18,dropping my parfume on the bathroom floor,1,2,2,3,4,6,2,3,1,4,1,23,20,55,9,0.044610575,0.044636007
18,dropping the key in a crack next to the door,2,6,4,2,6,4,0,1,4,2,0,23,20,55,9,0.044755647,0.044851404
18,dropping water on my parents laptop,2,1,3,2,1,3,4,2,3,2,1,23,20,55,9,0.044676317,0.044658405
18,fighting with my sister because I could not stay at her place,2,2,1,3,3,4,0,4,4,0,0,23,20,55,9,0.044626325,0.04463009
18,forgetting to email patrica back,1,5,3,1,6,4,3,1,3,3,0,23,20,55,9,0.044631983,0.044637085
18,Getting very mad at my parents after they didn't wanted to pick me up from the airport,1,2,2,3,2,3,3,2,3,4,1,23,20,55,9,0.044648437,0.04462021
18,going on vacation with Kaylee's mother,3,2,3,5,2,3,3,3,4,4,0,23,20,55,9,0.044654503,0.04461457
18,having a fight with Mischa about my sister,3,1,3,3,2,2,3,2,0,2,1,23,20,55,9,0.044635299,0.044641483
18,hurting Rodi by breaking up with him,2,3,1,4,2,6,0,5,4,5,0,23,20,55,9,0.044748205,0.044720677
18,leaving my neckpillow on the airport ,3,3,3,2,4,3,0,4,5,5,1,23,20,55,9,0.044613169,0.044650942
18,missing my brothers graduation in the Netherlands,2,2,2,4,1,5,2,3,2,5,0,23,20,55,9,0.044905158,0.044651971
18,missing the birth of my niece,2,2,3,4,2,5,4,4,2,4,1,23,20,55,9,0.044677856,0.04463706
18,not being able to show my brother the NC beach when he was visiting,2,4,3,2,6,2,4,1,4,1,0,23,20,55,9,0.044678613,0.044664643
18,not celebrating my master gradruation with my friends,3,3,2,1,3,5,1,4,2,5,0,23,20,55,9,0.044692692,0.044672417
18,not emailing back my master advisor,1,3,1,3,5,6,0,5,2,2,0,23,20,55,9,0.044674909,0.044654822
18,not having my parents at the wedding,1,4,1,3,7,5,0,4,5,5,0,23,20,55,9,0.044665884,0.044628159
18,not making sure that the flash was on the disposable camera during the wedding,2,3,2,3,3,5,4,4,3,0,0,23,20,55,9,0.044642843,0.044645386
18,not passing methods course for Master,1,1,3,1,2,3,0,4,2,4,1,23,20,55,9,0.044616983,0.044640588
18,not paying Blandine back her money,3,2,2,3,2,5,3,2,3,2,0,23,20,55,9,0.044661828,0.044653717
18,not telling Matt I was meeting with Bree instead of him,1,1,3,2,7,2,0,1,2,4,0,23,20,55,9,0.044640356,0.044627521
18,selling my old iphone,1,2,1,1,2,2,0,1,3,2,0,23,20,55,9,0.044666216,0.04463253
18,Sharing a house with Blandine,3,2,3,1,3,2,2,1,5,4,0,23,20,55,9,0.044688597,0.044693082
18,that i cut a piece of my hair,3,6,3,1,6,3,5,1,5,2,0,23,20,55,9,0.04458168,0.044636782
20,barnes and noble sale,1,1,3,3,2,5,5,3,0,2,0,37,14,40,14,0.046174448,0.046158699
20,Buy cat toy,3,5,1,4,6,7,2,1,5,0,1,37,14,40,14,0.046204105,0.046174978
20,Buying a van,1,4,1,5,6,7,2,4,5,2,1,37,14,40,14,0.046237282,0.046485434
20,buying gloves,2,1,3,4,4,5,6,2,4,1,1,37,14,40,14,0.046946455,0.046688768
20,calling the cops for crazy driver,3,2,3,3,5,5,3,1,4,2,0,37,14,40,14,0.04621102,0.046190418
20,card game,3,2,2,3,5,6,4,1,4,2,1,37,14,40,14,0.046444148,0.046271787
20,choosing grammar class,2,5,2,3,5,7,3,1,4,2,1,37,14,40,14,0.046240248,0.046322893
20,choosing spanish class,1,4,1,5,7,7,0,4,4,2,0,37,14,40,14,0.046278241,0.046415384
20,Christmas,2,5,1,6,6,7,3,3,5,3,0,37,14,40,14,0.046236128,0.046281631
20,clubbing,1,2,2,3,5,6,3,2,4,2,0,37,14,40,14,0.046242526,0.046358532
20,end of PTK event,2,4,2,3,5,6,0,2,5,2,0,37,14,40,14,0.04656448,0.046395124
20,forgetting to cancel dropbox,1,4,1,3,5,7,4,2,6,1,0,37,14,40,14,0.046256437,0.046270436
20,grilling,3,7,2,5,7,6,3,1,6,3,0,37,14,40,14,0.046194402,0.046236272
20,having all loans first school year,1,2,1,5,4,6,0,4,3,4,0,37,14,40,14,0.046252257,0.046288452
20,Kroger closing,2,7,1,6,7,7,2,6,0,2,0,37,14,40,14,0.046447564,0.046182151
20,Leaving my son at daycare,1,2,1,4,6,7,2,6,7,5,1,37,14,40,14,0.046103332,0.046215394
20,loan from parents,2,5,1,5,7,7,4,3,5,4,0,37,14,40,14,0.046276863,0.046249805
20,Money for HSA,3,4,2,4,6,7,4,1,3,1,0,37,14,40,14,0.046149525,0.04617937
20,moving without help,1,5,1,4,7,6,3,6,7,4,1,37,14,40,14,0.04631115,0.04636845
20,not paying loan,2,6,1,3,4,7,2,1,4,5,1,37,14,40,14,0.04623063,0.04615852
20,not taking an extra semester,2,2,1,4,5,5,4,3,5,2,1,37,14,40,14,0.04610867,0.04618521
20,overnight study.,3,2,3,5,5,6,3,1,4,2,0,37,14,40,14,0.0462417,0.04621238
20,President Obama visit,2,3,1,6,7,7,2,6,2,5,1,37,14,40,14,0.04616727,0.04621428
20,procastinate grad school app,2,4,1,3,6,6,2,1,4,2,1,37,14,40,14,0.04626629,0.04627128
20,rescheduling GRE,1,2,1,5,6,6,4,2,6,2,1,37,14,40,14,0.04617323,0.04623692
20,scheduling an allnighter,3,5,2,5,7,7,4,1,7,2,1,37,14,40,14,0.0466948,0.04630277
20,Speeding,1,4,2,5,6,6,3,2,7,0,1,37,14,40,14,0.04641405,0.04629724
20,target starbucks,3,7,3,3,7,5,4,1,3,1,1,37,14,40,14,0.04633574,0.04625638
20,watching movie,3,4,1,5,6,6,4,1,1,1,1,37,14,40,14,0.04664651,0.04632921
20,Working out at night,3,6,2,3,7,7,0,2,5,3,1,37,14,40,14,0.04645136,0.04627708
21,540 Grade,1,6,1,6,7,7,1,6,7,7,0,36,19,28,12,0.04661405,0.046712516
21,Answering incorrectly during a memory study,1,5,2,6,7,6,4,5,7,3,0,36,19,28,12,0.046497266,0.046458449
21,Argument with maternal uncle,2,1,2,6,6,6,0,5,5,4,1,36,19,28,12,0.046282534,0.047637605
21,Canceling mom's visit to the US,1,6,1,7,7,7,3,4,7,3,0,36,19,28,12,0.046594762,0.048740015
21,Discussing deeply personal issues with someone,3,5,2,5,7,6,3,5,6,4,1,36,19,28,12,0.046524843,0.046619755
21,Durga Puja fight with Manpreet,2,2,1,6,7,7,1,6,6,6,0,36,19,28,12,0.046554078,0.046625306
21,Fight with best friend,3,4,1,6,7,7,3,5,5,5,1,36,19,28,12,0.046393444,0.046362819
21,Frizzy hair due to multiple dying sessions,2,6,2,6,7,6,4,4,5,0,0,36,19,28,12,0.046311053,0.046297322
21,Getting annoyed by my flatmate when she was cleaning ,3,5,3,6,7,6,3,5,6,4,1,36,19,28,12,0.046571447,0.047212166
21,Getting burn scars on my legs,2,5,1,7,7,7,1,6,7,6,1,36,19,28,12,0.046648087,0.04647027
21,Getting intimate,2,6,1,5,6,7,1,6,6,7,1,36,19,28,12,0.046349632,0.046662941
21,Ignoring a friend's text with the formula for the Marketing test,1,3,1,6,7,7,2,4,6,5,0,36,19,28,12,0.046586607,0.04658486
21,Keeping Manpreet up all night after the fight,1,2,1,7,7,7,2,5,7,7,0,36,19,28,12,0.046484366,0.04633946
21,Messing up the diet on a diet study,1,4,2,5,6,6,3,5,7,4,0,36,19,28,12,0.046481563,0.046331262
21,Missing Price Palooza,3,1,2,5,5,6,3,4,5,4,1,36,19,28,12,0.046350532,0.046307186
21,Mom-Sheel Fight,1,5,1,6,6,7,2,6,5,7,1,36,19,28,12,0.046353825,0.046523388
21,Not being able to go for the last dinner ,2,2,1,6,6,7,3,6,5,5,1,36,19,28,12,0.046256721,0.046290429
21,Not checking the address on my SSN application,1,7,2,5,7,6,3,5,7,4,0,36,19,28,12,0.046263953,0.046508174
21,Not giving a hug to Manpreet when he was down,2,3,1,6,7,7,1,5,7,7,0,36,19,28,12,0.046350596,0.04632889
21,Not locking phone after Mahabaleshwar chat,3,1,1,7,6,7,1,6,6,7,1,36,19,28,12,0.046332878,0.047028164
21,Not saying goodbye to Manpreet when he left,3,2,1,6,7,7,1,6,7,7,0,36,19,28,12,0.046349098,0.047110812
21,Not taking Ted Ryan's class instead,3,6,1,7,7,7,3,5,5,4,0,36,19,28,12,0.046577933,0.046821304
21,Ranchi Fight,1,6,1,6,7,7,1,6,7,7,1,36,19,28,12,0.046403377,0.046372743
21,Resuming talking to a person I had decided not to,2,3,3,5,7,6,2,5,6,5,0,36,19,28,12,0.046286361,0.046273278
21,Scratching & scarring my legs too often,2,7,1,7,7,7,3,5,7,5,1,36,19,28,12,0.046292987,0.046301642
21,Sudden payroll transfer to OIT,3,5,3,5,7,6,3,4,6,4,0,36,19,28,12,0.04657493,0.046800354
21,Trip to Ranchi,3,1,1,6,6,6,1,6,0,5,0,36,19,28,12,0.046303757,0.047166163
21,Un-friending Manpreet,2,2,1,6,5,7,2,6,6,6,0,36,19,28,12,0.04743594,0.046841488
21,Wasting a whole pack of expensive chicken due to carelessness,1,5,2,5,7,6,3,5,5,4,0,36,19,28,12,0.046665774,0.046304547
21,Wasting time by being in CCC,3,5,2,7,7,6,3,5,5,4,1,36,19,28,12,0.046369149,0.046328114
22,15 Years of My Mom's Disease,1,6,1,3,5,5,0,1,5,7,1,29,18,37,7,0.046558445,0.046611325
22,A shock from a quantitative course in grad school,1,5,1,4,6,6,2,5,3,7,0,29,18,37,7,0.046824411,0.047177881
22,Cancer Diagnose of my mother-in-law,1,7,1,3,7,7,1,5,5,6,1,29,18,37,7,0.046626997,0.046607773
22,Changing tires at Wallmart,3,2,2,4,5,5,2,5,4,0,0,29,18,37,7,0.046644899,0.04676575
22,Circumcision surgery of my son,3,2,4,4,5,5,0,3,3,2,0,29,18,37,7,0.046669323,0.048716179
22,Customs procedure at Atlanta airport,2,2,2,4,5,5,2,6,5,5,0,29,18,37,7,0.04657724,0.046631422
22,Death of my mother,2,7,1,3,7,7,1,7,7,0,0,29,18,37,7,0.046590778,0.04915773
22,Debates at the Lease office after I found mouse at the apartment,3,2,1,4,5,5,2,5,5,5,0,29,18,37,7,0.046584839,0.048003675
22,Fishing in the ocean ,2,2,1,3,7,7,2,0,0,6,0,29,18,37,7,0.046979492,0.047015126
22,homecoming after 3 years of study in the US,1,3,7,7,7,1,5,5,0,5,0,29,18,37,7,0.046644451,0.046689587
22,Homesickness ,2,3,4,4,5,5,0,4,4,4,0,29,18,37,7,0.046610615,0.046627247
22,Hurricane Mathew ,2,2,3,3,5,5,0,5,5,6,0,29,18,37,7,0.046666598,0.0466493
22,I got new home ,1,6,7,7,7,1,7,6,6,1,0,29,18,37,7,0.046637645,0.046883514
22,Intensive period of Job,3,2,2,2,4,3,0,4,4,0,1,29,18,37,7,0.046759857,0.046643703
22,Internship Interview with World Bank,3,2,3,3,5,4,4,4,4,0,0,29,18,37,7,0.046668914,0.046950203
22,Late fee for paying minimum payment in Bank,2,2,2,2,4,4,2,5,0,5,0,29,18,37,7,0.046567512,0.046599776
22,Layover in Baltimore airport during Emergency situation in Baltimore (Black lives matter) ,3,2,1,4,5,5,0,3,3,2,0,29,18,37,7,0.046853945,0.046708184
22,Midterm exam,2,3,3,3,4,6,3,3,3,3,1,29,18,37,7,0.046662203,0.046681486
22,moving to the new unit at the same apartment,1,2,5,5,5,3,0,5,4,6,1,29,18,37,7,0.046796951,0.046782253
22,My son broke his arm,2,2,1,3,5,7,1,0,5,5,0,29,18,37,7,0.046654331,0.046635748
22,My wife's fall from the bicycle,1,2,2,3,3,5,1,0,3,7,0,29,18,37,7,0.046600798,0.046844338
22,Parking ticket,3,2,1,2,7,7,0,3,3,3,0,29,18,37,7,0.046578252,0.046562781
22,Picnic with my family,3,2,7,7,5,1,0,7,6,0,1,29,18,37,7,0.04663131,0.046999041
22,Shopping in Black Friday,1,2,3,2,5,6,0,5,2,6,0,29,18,37,7,0.046511525,0.047079461
22,Snorkeling at Bahamas,1,2,7,7,7,3,0,4,0,7,0,29,18,37,7,0.046659421,0.046648865
22,Snow storm ,2,2,4,4,5,5,2,5,4,0,0,29,18,37,7,0.046943437,0.04836383
22,The government devalued the national currency,2,2,1,4,5,5,1,0,5,6,0,29,18,37,7,0.046792275,0.04697585
22,"The wheel ruptured when I moved from Miami to Durham, NC",1,2,3,3,7,5,2,2,6,2,0,29,18,37,7,0.046633642,0.047496907
22,Toefl and GRE Test,3,3,4,4,5,4,4,4,4,0,0,29,18,37,7,0.046675557,0.046687271
22,Traffic in MIami,3,2,2,4,5,5,0,4,3,3,0,29,18,37,7,0.04657699,0.047462348
23,Applying for my last credit card,1,1,4,4,4,4,3,1,4,1,1,36,7,23,10,0.046211336,0.046196571
23,Argument with my cousin ,2,4,2,4,7,6,1,1,5,5,0,36,7,23,10,0.046291434,0.04625031
23,Car accident (someone hit me),1,4,1,4,7,5,1,2,6,6,1,36,7,23,10,0.046241625,0.046230307
23,Changing High Schools,2,1,4,4,5,5,3,1,3,3,0,36,7,23,10,0.046232137,0.046268439
23,Drinking Tea (instead of only water),2,1,4,4,7,4,3,1,4,2,0,36,7,23,10,0.046337593,0.046255795
23,"Fighting my ""best friend"" on a trip to Wilmington ",3,1,4,4,4,4,3,1,4,3,0,36,7,23,10,0.046324095,0.046296939
23,Getting a second car payment in less than a year ,1,1,4,4,4,4,3,1,4,1,1,36,7,23,10,0.046259739,0.046268486
23,Keying in the wrong monetary transaction at work,2,1,4,4,4,4,4,1,4,3,0,36,7,23,10,0.046298336,0.046275981
23,Letting my CNA certification expire ,3,1,4,4,4,4,3,1,3,2,0,36,7,23,10,0.046259626,0.046255607
23,Missing an eye exam appointment ,3,1,4,4,4,4,4,1,2,1,0,36,7,23,10,0.046216808,0.046204667
23,Moving from one part of NC to another,1,1,4,4,4,4,3,1,3,2,0,36,7,23,10,0.046240639,0.046262868
23,Not adequately completing a major assignment in the past class I took before receiving my degree ,3,1,4,4,5,5,3,1,4,2,0,36,7,23,10,0.046221054,0.046246528
23,"Not applying for the ""perfect"" new position ",3,1,4,4,4,4,4,1,2,2,1,36,7,23,10,0.046220158,0.046215059
23,Not applying to UNC,2,1,4,4,4,5,4,1,4,4,0,36,7,23,10,0.046191766,0.046213125
23,Not asking about braces when I went to the dentist in 10th grade,2,2,3,4,3,5,4,1,4,6,1,36,7,23,10,0.04617533,0.046241451
23,Not asking my supervisor about Locking the front door,2,1,4,4,4,4,4,1,5,3,0,36,7,23,10,0.046227839,0.046231696
23,Not being able to attend a close friend's funeral ,2,2,2,4,4,5,4,1,3,4,0,36,7,23,10,0.046271287,0.046234076
23,Not being able to complete this portion of the study on time ,3,1,4,4,4,4,3,1,4,1,0,36,7,23,10,0.04622695,0.046178816
23,Not committing to a job at the post office ,1,1,4,4,3,4,3,1,3,1,1,36,7,23,10,0.04618012,0.046204283
23,Not immediately going back for my Masters ,1,1,4,4,4,4,2,1,2,1,1,36,7,23,10,0.046228028,0.046233255
23,Not saying anything to a group who was talking about me because they thought I couldn't hear,1,1,4,4,4,4,4,1,4,3,1,36,7,23,10,0.046214948,0.046218897
23,Not studying before taking the Praxis,3,2,4,4,4,5,4,1,4,4,1,36,7,23,10,0.046202222,0.046228465
23,Not taking off for my oldest son's kindergarten graduation ,2,2,2,4,6,6,3,1,4,6,1,36,7,23,10,0.046291821,0.046289972
23,Not taking the summer internship at the county DSS,2,2,4,4,4,5,3,1,3,4,0,36,7,23,10,0.046222954,0.046216875
23,Not telling a coworker she would likely be replaced ,1,1,4,4,4,4,4,1,4,3,1,36,7,23,10,0.046177581,0.046227431
23,Quitting the track team ,1,1,4,4,4,4,5,1,3,1,0,36,7,23,10,0.046251502,0.046253703
23,Quitting the viola,3,2,3,4,5,5,3,1,3,3,1,36,7,23,10,0.046314974,0.046317809
23,Signing the new lease for the apartment  ,1,1,4,4,4,4,4,1,3,1,1,36,7,23,10,0.046263355,0.046252359
23,Taking one teaching position over another ,3,3,4,4,5,5,3,1,4,5,1,36,7,23,10,0.046360054,0.046295333
23,Taking the greyhound to Philly,3,1,4,4,4,4,4,1,4,2,1,36,7,23,10,0.046233249,0.046275942
24,Adarsh and his impoliteness  ,1,2,3,5,5,5,3,3,5,6,1,30,15,35,12,0.046304406,0.046407735
24,Being frugal got me wrong USB ,2,2,4,3,5,4,3,4,5,3,1,30,15,35,12,0.04636574,0.04641835
24,Clothes Drying racks dispute with Harsh  ,3,3,3,5,6,6,3,4,5,4,0,30,15,35,12,0.046367309,0.046365198
24,Could not help Smit ,3,5,2,5,5,5,2,4,6,6,0,30,15,35,12,0.046372851,0.046400795
24,Couldn’t complete GM diet plan ,1,3,3,5,5,5,4,3,5,5,0,30,15,35,12,0.046340861,0.046393593
24,Deprived of sleep at Myrtle ,3,3,3,7,7,6,3,3,5,5,1,30,15,35,12,0.046363816,0.046390727
24,Did not add Rijul as an extra driver ,2,5,4,4,7,6,3,3,6,4,1,30,15,35,12,0.046402141,0.046398175
24,Did not agree with Gopal Uncle ,1,3,2,6,6,6,1,2,7,6,1,30,15,35,12,0.04635796,0.046422604
24,Did not buy cousins car ,3,2,4,5,5,5,3,4,5,6,0,30,15,35,12,0.046309778,0.046364009
24,Didn’t plan the DC trip well ,3,2,4,5,4,4,3,4,5,4,0,30,15,35,12,0.046437236,0.046435335
24,Finance - Balance Sheet problem ,3,3,2,5,6,6,3,4,5,6,0,30,15,35,12,0.046399281,0.046426613
24,Food poisoning ,2,1,3,4,5,5,3,5,0,4,1,30,15,35,12,0.046412527,0.046411539
24,Forgot Parents’ Anniversary ,3,3,2,5,6,5,3,3,4,5,0,30,15,35,12,0.046399329,0.04641767
24,Forgot to research about the interviewer ,1,3,2,5,6,5,2,3,4,3,1,30,15,35,12,0.046376441,0.046343629
24,Fought with Jahnvi,2,6,1,5,7,7,1,7,7,7,0,30,15,35,12,0.046287097,0.046341694
24,Got out on first ball ,3,3,3,4,5,5,3,4,5,4,1,30,15,35,12,0.046365873,0.046389793
24,Lost All Pics ,1,7,1,7,7,7,1,7,7,7,1,30,15,35,12,0.046418311,0.046436442
24,Misbehaved with Avni ,1,3,1,5,6,7,2,3,4,5,1,30,15,35,12,0.046429137,0.046385935
24,No hand gloves in snow ,2,2,2,5,6,6,3,5,5,4,0,30,15,35,12,0.046309255,0.046329147
24,No safety glasses while playing racquetball ,3,4,2,5,6,6,3,3,5,5,0,30,15,35,12,0.046374091,0.046333411
24,Pharma Sim Bad result ,2,3,2,5,7,6,3,3,4,3,0,30,15,35,12,0.046364408,0.046413448
24,Plastic Bag Business Deal Failure ,2,2,1,6,7,7,2,4,5,6,0,30,15,35,12,0.046428183,0.046356983
24,Procrastinated on applying to Amazon internship,2,4,2,6,6,7,2,3,4,5,0,30,15,35,12,0.046444483,0.046365289
24,Reckless Reverse Parking ,3,2,2,4,5,5,2,4,6,5,1,30,15,35,12,0.046328896,0.046348924
24,Scolded Charmy for Maths problem ,2,2,3,4,5,5,2,3,0,4,0,30,15,35,12,0.046313284,0.046350106
24,Speeding ,1,4,3,7,7,5,3,4,4,4,0,30,15,35,12,0.046370252,0.046353889
24,Strawberries and iphone color ,1,4,1,5,7,6,1,5,6,6,1,30,15,35,12,0.046436456,0.046381645
24,Submitted Project Late ,1,1,3,4,5,4,3,3,4,5,1,30,15,35,12,0.046400882,0.046393109
24,Temple Food Waste,1,4,2,4,5,6,4,3,3,4,0,30,15,35,12,0.046349984,0.046373869
24,Wayfair Interview ,2,4,2,6,6,6,2,3,5,5,0,30,15,35,12,0.046406132,0.046386435
25,Babe getting bit by copperhead,1,5,1,5,4,6,1,5,5,6,1,29,16,31,4,0.046551837,0.052658576
25,Babe getting out,1,6,1,6,7,7,1,6,7,7,1,29,16,31,4,0.047112576,0.051944667
25,Babe having a tick,1,5,3,2,7,5,4,2,4,4,1,29,16,31,4,0.046477687,0.046487506
25,Dropping my phone #1,1,4,2,3,5,5,2,3,5,5,0,29,16,31,4,0.046529843,0.046576665
25,Dropping my phone #2,3,5,1,3,5,6,2,4,6,7,0,29,16,31,4,0.046484749,0.046466346
25,Eating just chips for lunch,2,2,2,2,3,4,3,1,3,2,0,29,16,31,4,0.046518465,0.046556971
25,Eating old egg,3,2,1,4,4,6,4,2,4,3,0,29,16,31,4,0.04650219,0.046482992
25,Embarrassing presentation,2,2,2,3,5,5,2,4,5,6,1,29,16,31,4,0.046499262,0.046552385
25,Finding out my aunt died suddenly,3,4,1,5,4,5,1,5,6,7,0,29,16,31,4,0.049769468,0.046933687
25,Forgetting to take out dogs,3,5,3,2,3,4,4,1,4,2,0,29,16,31,4,0.046449218,0.046523325
25,Getting charged overdraft fee,2,3,3,2,3,6,4,1,4,4,1,29,16,31,4,0.046483289,0.046474813
25,Getting drunk in DC,1,4,3,3,4,5,4,3,4,5,0,29,16,31,4,0.046557871,0.047221603
25,Getting emotional in meeting,2,2,2,4,5,6,2,4,5,5,0,29,16,31,4,0.046566233,0.046976645
25,Getting rear-ended on 147,3,3,3,4,6,5,2,3,6,5,0,29,16,31,4,0.047047978,0.04657875
25,Going out on Halloween,2,2,2,3,3,5,4,2,3,3,0,29,16,31,4,0.046577166,0.046601794
25,Greeting Dogs and ripping shirt,3,5,1,4,6,5,3,2,7,2,0,29,16,31,4,0.046604,0.046938587
25,Joe staying in room ,3,3,1,5,5,5,3,3,5,5,0,29,16,31,4,0.046481095,0.04648874
25,Leaving the Women's March Early,2,3,3,5,5,6,3,2,5,5,1,29,16,31,4,0.046453875,0.046522629
25,"Not answering my husband's call, resulting in fight",2,3,3,4,4,5,3,3,4,5,0,29,16,31,4,0.046505064,0.046508599
25,Not making reservation at Paper Canoe,1,3,3,2,6,5,3,2,7,4,1,29,16,31,4,0.047966842,0.050971683
25,OBX Euchre ,1,4,2,4,7,5,2,4,6,6,1,29,16,31,4,0.046538367,0.046601581
25,Project Mistake,1,2,2,3,5,5,3,2,5,4,1,29,16,31,4,0.046546242,0.046931497
25,Stealing Candy Bar,2,5,2,5,5,6,3,2,5,5,1,29,16,31,4,0.046571557,0.046544755
25,Stubbing Toe,2,6,3,3,7,7,2,3,6,5,0,29,16,31,4,0.046553148,0.046556562
25,Taking all extra food from break room,1,2,3,2,5,4,4,1,3,3,0,29,16,31,4,0.046538134,0.047186252
25,Talking about girl at baseball game,3,3,3,4,6,4,3,2,5,4,1,29,16,31,4,0.046501201,0.0465029
25,"Texting and driving, so having to slam on breaks",1,5,2,4,6,6,2,3,3,5,1,29,16,31,4,0.046564352,0.046946392
25,Trying to clean up broken glass with bare hands,3,2,2,2,4,5,2,4,5,5,0,29,16,31,4,0.046600782,0.046605011
25,Walked outside to conference,2,2,3,3,4,4,4,1,3,2,1,29,16,31,4,0.046535684,0.047011469
25,Water coming in downstairs,3,4,1,5,3,6,3,3,5,6,1,29,16,31,4,0.046448813,0.046486098
26,Amazon final round interview,3,3,2,7,6,6,1,7,7,7,0,28,18,35,7,0.046609115,0.046565358
26,Applying for MBA schools ,3,4,3,3,3,5,0,5,3,5,0,28,18,35,7,0.046532638,0.046581972
26,Bain Final round interview,2,2,2,5,7,6,1,7,7,7,0,28,18,35,7,0.046518782,0.046624468
26,BCG first round interview,2,3,1,7,3,7,1,7,7,7,0,28,18,35,7,0.046587949,0.046581624
26,Booking a Jetblue flight to New York,2,3,3,5,6,5,3,3,3,4,1,28,18,35,7,0.046486308,0.046482455
26,Buying a LG laptop,1,3,3,3,2,5,3,4,3,5,0,28,18,35,7,0.046510813,0.046541906
26,Car crash accident ,1,6,1,6,5,7,1,7,6,6,1,28,18,35,7,0.046510373,0.046589371
26,Choosing Chicage as a spring break trip destination,3,2,3,3,5,5,3,6,6,4,0,28,18,35,7,0.046601797,0.046617494
26,Columbus 70 apartment application,1,6,1,6,7,7,0,5,6,7,0,28,18,35,7,0.04646122,0.046823358
26,Driving after drinking alcohol ,1,5,1,6,4,7,1,7,5,7,0,28,18,35,7,0.04661555,0.04661953
26,Dropping off corporate restructuring course ,1,4,2,5,5,5,2,3,6,6,0,28,18,35,7,0.046478921,0.046661301
26,Going to Sushi Love for dinner,2,6,2,4,6,6,5,3,3,2,1,28,18,35,7,0.046563485,0.046479084
26,Grading tax final papers,1,3,3,2,5,6,5,6,3,3,1,28,18,35,7,0.046665235,0.046700796
26,Hiring a private GMAT tutor ,3,2,2,4,3,7,0,4,2,4,1,28,18,35,7,0.046501078,0.046589312
26,Investing in STX corporation,2,2,1,7,3,7,1,7,7,7,0,28,18,35,7,0.046492573,0.046465531
26,Missing deadline of Deloitte resume drop ,3,2,1,5,3,6,2,6,4,5,0,28,18,35,7,0.046427788,0.046556496
26,Missing GMAT test ,2,2,1,6,2,6,1,5,5,6,0,28,18,35,7,0.046566373,0.046668108
26,Not going to the gym during first year ,2,4,3,2,3,5,3,5,3,6,0,28,18,35,7,0.046672009,0.046553624
26,Not taking CFA level1 exam,3,2,4,4,4,4,1,6,5,6,0,28,18,35,7,0.046608386,0.046515376
26,Not using paid vacation before leaving a company,2,4,1,6,6,7,0,6,4,4,0,28,18,35,7,0.046537967,0.046528464
26,Parking a car in undesignated area,3,6,3,6,6,6,2,5,3,5,0,28,18,35,7,0.046580545,0.046465313
26,Purchasing a cashmere coat ,1,2,6,6,2,4,3,5,2,2,0,28,18,35,7,0.046628564,0.046590343
26,Selling Washington Duke golf practice card to friend,2,6,4,2,6,5,0,4,5,3,1,28,18,35,7,0.046412137,0.046429923
26,Subscribing spectrum internet and cable service,1,2,4,1,2,3,4,3,2,3,0,28,18,35,7,0.0469985,0.046556767
26,Taking a bus to New York from DC,3,4,3,3,5,3,2,5,5,5,0,28,18,35,7,0.046491841,0.046518858
26,Taking a Cryptoventure course,1,4,3,2,6,3,0,3,2,3,0,28,18,35,7,0.046457001,0.046472164
26,Taking a LCC flight to Japan,1,1,3,4,2,4,0,4,4,4,0,28,18,35,7,0.046526385,0.04669046
